CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge
668,2,1,59,5,120170.07,1,0,1,50454.8,0,0.0847457627118644
502,0,0,37,10,0.0,1,1,1,76642.68,0,0.2702702702702703
787,2,1,42,2,74483.97,2,0,1,44273.91,0,0.047619047619047616
482,0,0,38,4,124976.19,1,1,0,35848.12,0,0.10526315789473684
817,0,0,59,1,118962.58,1,1,1,120819.58,0,0.01694915254237288
682,2,0,36,5,72373.62,2,1,0,36895.99,0,0.1388888888888889
697,0,1,38,1,182065.85,1,1,0,49503.5,0,0.02631578947368421
461,0,1,35,5,0.0,1,1,1,54209.02,0,0.14285714285714285
571,0,0,40,5,0.0,2,0,0,72849.29,0,0.125
555,2,1,46,4,120392.99,1,1,0,177719.88,1,0.08695652173913043
648,2,1,51,2,116574.84,1,1,0,4121.04,1,0.0392156862745098
711,2,1,45,1,97486.15,2,1,0,50610.62,0,0.022222222222222223
790,2,1,25,5,152885.77,1,1,0,58214.79,0,0.2
775,0,1,32,2,108698.96,2,1,1,161069.73,0,0.0625
568,0,0,51,4,0.0,3,1,1,66586.56,0,0.0784313725490196
754,2,0,35,6,98585.94,2,0,1,106116.84,0,0.17142857142857143
741,0,1,21,9,0.0,2,0,1,139259.54,0,0.42857142857142855
722,0,1,35,2,163943.89,2,1,1,15068.18,0,0.05714285714285714
572,0,0,24,1,0.0,2,1,1,151460.84,0,0.041666666666666664
489,0,1,47,8,103894.38,2,1,1,107625.46,0,0.1702127659574468
692,1,1,49,9,0.0,2,1,0,178342.63,0,0.1836734693877551
604,1,1,41,10,0.0,2,1,1,166224.39,0,0.24390243902439024
534,0,0,38,3,0.0,1,0,0,143938.27,0,0.07894736842105263
644,0,1,46,9,95441.27,1,1,0,108761.05,1,0.1956521739130435
652,0,1,36,6,112518.71,2,0,1,110421.31,0,0.16666666666666666
479,0,0,47,6,121797.09,1,0,1,5811.9,1,0.1276595744680851
475,0,1,32,8,119023.28,1,1,0,100816.29,0,0.25
708,0,0,52,10,105355.81,1,1,0,123.07,1,0.19230769230769232
585,2,1,28,9,135337.49,2,1,1,40385.61,0,0.32142857142857145
848,1,0,35,5,120046.74,2,1,0,84710.65,0,0.14285714285714285
581,1,1,31,6,0.0,2,1,0,188377.21,0,0.1935483870967742
674,0,0,22,3,0.0,1,1,1,173940.59,0,0.13636363636363635
506,0,0,37,5,0.0,2,1,1,127543.81,0,0.13513513513513514
545,1,1,32,4,0.0,1,1,0,94739.2,0,0.125
486,1,0,27,7,0.0,2,1,0,28823.04,0,0.25925925925925924
536,0,1,61,8,65190.29,1,1,1,64308.49,1,0.13114754098360656
675,1,1,40,8,79035.95,1,1,0,142783.98,1,0.2
631,0,0,29,7,0.0,2,0,1,125877.22,0,0.2413793103448276
759,0,0,41,9,0.0,2,0,1,190294.12,0,0.21951219512195122
635,1,0,35,2,113635.16,1,1,0,90883.12,0,0.05714285714285714
651,0,0,44,2,0.0,3,1,0,102530.35,1,0.045454545454545456
729,2,0,39,6,127415.85,1,1,1,184977.2,1,0.15384615384615385
657,0,0,37,4,82500.28,1,1,1,115260.72,0,0.10810810810810811
850,1,1,70,5,0.0,1,1,1,705.18,0,0.07142857142857142
584,1,1,48,2,213146.2,1,1,0,75161.25,1,0.041666666666666664
691,0,0,37,9,149405.18,1,1,1,146411.6,0,0.24324324324324326
850,1,0,37,4,137204.77,1,1,1,28865.59,0,0.10810810810810811
640,0,0,63,2,68432.45,2,1,1,112503.24,1,0.031746031746031744
550,1,0,51,5,0.0,2,1,0,153917.41,0,0.09803921568627451
595,2,0,34,2,87967.42,2,0,1,156309.52,0,0.058823529411764705
754,2,1,48,7,141819.02,1,1,0,93550.53,1,0.14583333333333334
738,2,1,40,6,114940.67,2,1,1,194895.57,1,0.15
604,1,0,41,3,0.0,1,0,0,11819.84,0,0.07317073170731707
561,0,0,37,5,0.0,2,1,0,83093.25,0,0.13513513513513514
559,0,0,50,5,162702.35,1,0,0,150548.5,1,0.1
572,0,1,30,6,0.0,1,0,1,175025.27,0,0.2
838,1,1,41,5,0.0,2,1,0,81313.51,0,0.12195121951219512
631,1,0,46,9,160736.63,1,0,1,93503.02,0,0.1956521739130435
744,0,0,54,6,93806.31,2,0,1,140068.77,0,0.1111111111111111
683,0,0,47,1,0.0,2,1,0,148989.15,0,0.02127659574468085
750,0,1,37,6,0.0,1,1,1,117948.0,1,0.16216216216216217
649,0,1,52,8,49113.75,1,1,0,41858.43,0,0.15384615384615385
619,1,1,38,6,0.0,2,1,1,117616.29,0,0.15789473684210525
737,0,0,54,9,0.0,1,1,0,83470.4,1,0.16666666666666666
592,0,1,38,4,0.0,2,1,0,35338.96,0,0.10526315789473684
657,2,1,48,5,143595.87,1,0,0,101314.65,1,0.10416666666666667
616,2,1,43,7,95984.21,1,0,1,115262.54,1,0.16279069767441862
672,0,1,50,1,0.0,1,1,0,12106.82,1,0.02
626,0,1,39,0,0.0,2,1,1,83295.09,0,0.0
737,2,1,43,1,125537.38,1,1,0,138510.01,1,0.023255813953488372
784,1,1,42,2,109052.04,2,1,0,6409.55,0,0.047619047619047616
760,0,1,32,7,0.0,2,1,1,105969.05,0,0.21875
739,0,0,42,2,141642.92,2,1,0,172149.76,0,0.047619047619047616
850,2,1,70,1,96947.58,3,1,0,62282.99,1,0.014285714285714285
590,1,1,51,10,84474.62,2,1,1,190937.09,0,0.19607843137254902
682,0,0,30,4,0.0,1,0,1,161465.31,0,0.13333333333333333
790,0,1,31,2,151290.16,1,1,1,172437.12,0,0.06451612903225806
624,0,1,62,7,125163.62,2,1,1,151411.5,0,0.11290322580645161
727,2,0,40,1,93051.64,2,1,0,71865.31,1,0.025
771,1,1,47,3,72664.0,2,1,1,107874.39,0,0.06382978723404255
674,2,1,27,4,111568.01,1,0,1,22026.18,0,0.14814814814814814
656,0,0,40,2,0.0,2,1,1,180553.48,0,0.05
722,2,1,32,5,106807.64,1,1,1,76998.69,0,0.15625
756,1,0,19,4,130274.22,1,1,1,133535.29,0,0.21052631578947367
811,0,1,35,7,0.0,1,1,1,178.19,0,0.2
638,2,0,37,2,89728.86,2,1,1,37294.88,0,0.05405405405405406
762,0,0,32,10,191775.65,1,1,0,179657.83,0,0.3125
555,1,0,27,5,0.0,2,0,0,96398.51,0,0.18518518518518517
633,0,1,39,9,129189.15,2,0,0,170998.83,0,0.23076923076923078
761,1,0,27,8,0.0,2,1,0,63297.7,0,0.2962962962962963
682,0,1,35,2,181166.44,1,1,1,63737.19,1,0.05714285714285714
350,0,1,40,0,111098.85,1,1,1,172321.21,1,0.0
704,0,0,23,6,166594.78,1,1,1,155823.2,0,0.2608695652173913
640,0,1,20,4,0.0,2,0,1,78310.82,0,0.2
700,0,0,26,4,119009.57,1,1,0,141926.43,0,0.15384615384615385
721,0,0,35,10,0.0,2,1,0,71594.26,0,0.2857142857142857
700,2,1,39,5,144550.83,2,1,1,189664.43,0,0.1282051282051282
702,2,0,36,9,90560.48,2,1,0,174268.87,0,0.25
621,2,1,30,2,101014.08,2,1,1,165257.31,0,0.06666666666666667
703,2,0,42,9,63227.0,1,0,1,137316.32,0,0.21428571428571427
678,0,0,26,3,0.0,2,1,0,4989.33,0,0.11538461538461539
498,2,0,37,8,108432.88,2,1,1,14865.05,0,0.21621621621621623
644,1,1,26,4,153455.72,2,1,1,82696.84,0,0.15384615384615385
601,2,1,47,1,142802.02,1,1,1,57553.02,0,0.02127659574468085
656,0,0,43,7,134919.85,1,1,0,194691.95,0,0.16279069767441862
547,2,1,42,1,142703.4,1,1,0,86207.49,1,0.023809523809523808
743,2,0,39,3,119695.75,1,0,1,26136.13,0,0.07692307692307693
727,1,0,28,1,0.0,1,1,0,40357.39,0,0.03571428571428571
721,0,0,40,3,0.0,1,1,1,144874.67,0,0.075
709,0,0,31,6,0.0,2,1,1,71009.84,0,0.1935483870967742
703,1,0,36,7,135095.47,1,1,0,143859.66,0,0.19444444444444445
651,2,1,34,10,148962.46,1,1,0,66389.43,1,0.29411764705882354
481,0,1,28,10,0.0,2,1,0,145215.96,0,0.35714285714285715
576,1,0,26,8,0.0,2,0,1,34101.06,0,0.3076923076923077
660,2,1,29,6,180520.29,1,1,1,123850.58,0,0.20689655172413793
464,0,0,46,6,161798.53,1,1,0,182944.47,0,0.13043478260869565
693,2,1,41,9,181461.48,3,1,1,187929.43,1,0.21951219512195122
443,0,0,35,6,161111.45,1,0,0,13946.66,0,0.17142857142857143
622,1,1,36,0,108960.0,2,1,0,111180.3,1,0.0
722,0,0,30,5,0.0,2,1,0,166376.54,0,0.16666666666666666
589,1,1,27,4,0.0,2,1,0,144181.48,0,0.14814814814814814
587,0,0,33,5,100116.82,1,1,0,34215.58,0,0.15151515151515152
842,0,1,37,4,132446.08,2,1,0,87071.18,1,0.10810810810810811
712,2,0,37,7,93978.96,2,1,0,60651.77,0,0.1891891891891892
661,0,1,30,7,0.0,2,1,0,72196.57,0,0.23333333333333334
592,2,0,33,2,156570.86,1,1,1,37140.2,0,0.06060606060606061
775,1,0,27,4,0.0,1,1,1,40807.26,0,0.14814814814814814
849,2,0,37,7,143452.74,2,1,1,17294.12,0,0.1891891891891892
447,0,0,41,3,0.0,4,1,1,197490.39,1,0.07317073170731707
619,0,1,49,9,145359.99,1,1,0,38186.85,0,0.1836734693877551
494,0,1,33,1,137853.0,1,0,1,90273.85,0,0.030303030303030304
550,0,1,40,8,150490.32,1,0,0,166468.21,1,0.2
709,0,1,24,3,110949.41,1,1,1,168515.61,0,0.125
526,1,0,35,5,0.0,2,1,1,105618.14,0,0.14285714285714285
738,2,0,62,10,83008.31,1,1,1,42766.03,0,0.16129032258064516
655,2,1,30,1,83173.98,2,1,1,184259.6,0,0.03333333333333333
504,1,0,44,4,113522.64,1,1,1,12405.2,0,0.09090909090909091
642,2,1,56,6,103244.86,2,1,0,143049.72,1,0.10714285714285714
850,0,0,28,8,67639.56,2,1,1,194245.29,0,0.2857142857142857
567,0,1,48,3,0.0,1,1,0,55362.45,0,0.0625
553,0,0,37,1,0.0,1,1,0,30461.55,0,0.02702702702702703
547,2,1,39,6,74596.15,3,1,1,85746.52,1,0.15384615384615385
698,0,1,40,7,105061.74,3,1,0,107815.31,1,0.175
651,0,0,45,2,165901.59,2,1,0,23054.51,1,0.044444444444444446
430,0,1,33,8,0.0,1,1,1,69759.91,0,0.24242424242424243
670,0,0,22,2,114991.45,1,1,1,37392.56,0,0.09090909090909091
452,0,0,35,4,148172.44,1,1,1,4175.68,0,0.11428571428571428
656,2,1,27,3,150905.03,2,1,0,16998.72,0,0.1111111111111111
535,1,0,48,9,109472.47,1,1,0,157358.43,1,0.1875
592,0,1,62,5,0.0,1,1,1,100941.57,0,0.08064516129032258
649,1,0,20,5,0.0,2,1,1,58309.54,0,0.25
658,1,0,50,2,0.0,2,1,0,52137.73,0,0.04
515,0,1,25,7,79543.59,1,0,1,38772.82,0,0.28
609,0,0,77,1,0.0,1,0,1,18708.76,0,0.012987012987012988
585,0,1,39,7,0.0,2,1,0,2401.26,0,0.1794871794871795
512,0,1,36,3,84327.77,2,1,0,17675.36,0,0.08333333333333333
850,0,1,28,1,105245.34,1,0,1,74780.13,0,0.03571428571428571
554,0,0,31,1,0.0,2,0,1,192660.55,0,0.03225806451612903
619,0,0,44,3,116967.68,1,1,0,5075.17,1,0.06818181818181818
843,0,1,38,8,134887.53,1,1,1,10804.04,0,0.21052631578947367
519,1,1,57,2,119035.35,2,1,1,29871.79,0,0.03508771929824561
751,2,0,36,5,73194.99,1,1,1,89222.66,0,0.1388888888888889
573,0,0,52,8,0.0,2,0,1,178229.04,0,0.15384615384615385
657,1,0,29,7,83889.03,1,1,0,153059.62,0,0.2413793103448276
760,1,1,33,1,118114.28,2,0,1,156660.21,0,0.030303030303030304
671,0,0,31,0,116234.61,1,1,0,172096.08,0,0.0
578,0,0,23,10,88980.32,1,1,1,125222.36,0,0.43478260869565216
666,1,1,47,5,0.0,1,0,0,166650.9,1,0.10638297872340426
644,0,0,37,6,117271.8,2,1,0,104217.96,1,0.16216216216216217
747,1,1,41,5,94521.17,2,1,0,194926.86,0,0.12195121951219512
798,0,1,60,6,96956.1,1,1,0,31907.44,1,0.1
595,0,0,29,6,150685.79,1,1,0,87771.06,0,0.20689655172413793
756,0,0,34,1,103133.26,1,1,1,90059.04,0,0.029411764705882353
678,2,0,36,6,118448.15,2,1,0,53172.02,0,0.16666666666666666
535,2,0,48,5,134542.73,1,1,1,58203.67,1,0.10416666666666667
673,2,1,77,10,76510.52,2,0,1,59595.66,0,0.12987012987012986
850,2,1,30,3,104911.35,2,1,1,42933.26,0,0.1
673,2,1,25,3,108244.82,2,1,1,103573.96,0,0.12
850,2,1,35,7,114285.2,1,0,1,129660.59,0,0.2
607,2,0,47,4,148826.32,1,1,1,79450.61,0,0.0851063829787234
603,1,0,30,6,129548.5,2,1,1,19282.85,0,0.2
473,0,1,35,6,69617.36,1,1,0,143345.69,0,0.17142857142857143
596,1,1,76,9,134208.25,1,1,1,13455.43,0,0.11842105263157894
701,1,1,30,2,0.0,2,1,0,115650.63,0,0.06666666666666667
634,0,1,37,7,51582.5,2,1,1,184312.88,0,0.1891891891891892
487,0,0,45,2,0.0,2,1,0,77475.73,0,0.044444444444444446
652,2,0,36,9,150956.71,1,0,0,72350.17,0,0.25
676,0,1,36,3,91711.59,1,1,1,95393.43,0,0.08333333333333333
619,0,0,27,1,154483.98,1,1,0,156394.74,0,0.037037037037037035
834,1,0,40,7,0.0,2,0,0,45038.74,0,0.175
559,0,0,52,2,0.0,1,1,0,129013.59,1,0.038461538461538464
662,0,1,39,5,138106.75,1,0,0,19596.73,0,0.1282051282051282
664,0,0,54,8,0.0,1,1,1,162719.69,1,0.14814814814814814
652,2,1,58,3,116353.2,2,0,1,193502.9,0,0.05172413793103448
718,1,1,49,10,82321.88,1,0,1,11144.4,0,0.20408163265306123
850,2,0,53,2,94078.97,2,1,0,36980.54,0,0.03773584905660377
648,1,1,54,7,118241.02,1,1,0,172586.89,1,0.12962962962962962
569,0,0,41,4,120243.49,1,1,0,163150.03,1,0.0975609756097561
657,1,0,34,5,154983.98,1,1,0,27738.01,0,0.14705882352941177
618,0,0,37,2,168178.21,2,0,1,101273.23,0,0.05405405405405406
613,2,1,20,0,117356.19,1,0,0,113557.7,1,0.0
605,2,0,28,10,113690.83,1,1,0,33114.24,0,0.35714285714285715
594,2,0,38,6,63176.44,2,1,1,14466.08,0,0.15789473684210525
579,2,1,64,6,145215.43,1,1,1,164083.72,0,0.09375
350,0,1,60,3,0.0,1,0,0,113796.15,1,0.05
587,0,1,36,1,70784.27,1,1,0,30579.82,0,0.027777777777777776
668,1,1,69,9,0.0,1,0,1,134483.07,0,0.13043478260869565
528,1,1,32,0,68138.37,1,1,1,170309.19,0,0.0
751,0,0,29,1,135536.5,1,1,0,66825.33,0,0.034482758620689655
686,2,1,38,2,93569.86,3,0,0,10137.34,1,0.05263157894736842
758,1,1,35,5,0.0,2,0,0,100365.51,0,0.14285714285714285
511,2,1,75,9,105609.17,1,0,1,105425.18,0,0.12
842,1,0,46,9,0.0,1,0,0,17268.02,0,0.1956521739130435
553,2,0,43,6,85200.82,2,1,1,160574.09,0,0.13953488372093023
593,0,0,41,6,0.0,2,1,1,99136.49,0,0.14634146341463414
607,2,0,36,8,143421.74,1,1,0,97879.02,0,0.2222222222222222
732,2,0,50,6,145338.76,1,0,0,91936.1,1,0.12
750,0,1,26,1,151510.17,2,1,1,19921.72,0,0.038461538461538464
756,0,1,28,6,0.0,1,1,1,164394.65,0,0.21428571428571427
451,1,1,23,9,0.0,2,0,1,48021.71,0,0.391304347826087
605,0,0,39,3,0.0,2,1,0,199390.45,0,0.07692307692307693
660,2,1,52,4,86891.84,1,1,0,90877.76,0,0.07692307692307693
503,0,0,29,3,0.0,2,1,1,143954.99,0,0.10344827586206896
666,2,0,38,6,99812.88,2,1,1,158357.97,0,0.15789473684210525
625,2,0,26,3,130483.95,1,1,0,122810.53,0,0.11538461538461539
625,0,0,36,9,108546.16,3,1,0,133807.77,1,0.25
627,2,1,39,5,124586.93,1,1,0,93132.61,1,0.1282051282051282
722,1,1,29,9,0.0,2,1,1,142033.07,0,0.3103448275862069
523,0,0,36,8,158351.02,2,1,0,155304.53,0,0.2222222222222222
476,0,0,37,4,0.0,1,1,1,55775.84,1,0.10810810810810811
705,0,0,38,1,189443.72,1,0,1,106648.58,0,0.02631578947368421
431,2,1,44,2,138843.7,1,1,0,37688.31,1,0.045454545454545456
771,1,0,18,1,0.0,2,0,0,41542.95,0,0.05555555555555555
660,1,1,42,5,0.0,3,1,1,189016.24,1,0.11904761904761904
592,1,0,38,8,0.0,2,1,0,180426.2,0,0.21052631578947367
707,0,0,42,2,16893.59,1,1,1,77502.56,0,0.047619047619047616
572,0,0,33,5,0.0,1,0,1,41139.05,0,0.15151515151515152
660,2,0,24,5,85089.3,1,1,1,71638.0,0,0.20833333333333334
635,1,0,41,1,0.0,2,1,0,175611.5,0,0.024390243902439025
788,2,1,49,4,137455.99,1,1,0,184178.29,1,0.08163265306122448
666,0,1,66,7,0.0,2,1,1,99792.82,0,0.10606060606060606
499,2,1,44,6,77627.33,2,1,0,108222.68,0,0.13636363636363635
539,0,1,24,3,0.0,2,1,1,198161.07,0,0.125
840,0,1,43,7,0.0,2,1,0,90908.95,0,0.16279069767441862
769,2,1,34,7,137239.17,1,1,1,71379.92,1,0.20588235294117646
712,0,1,32,1,0.0,2,1,0,1703.58,0,0.03125
430,2,0,49,3,137115.16,1,1,0,146516.86,1,0.061224489795918366
566,2,1,44,5,141428.99,2,0,0,68408.74,0,0.11363636363636363
644,1,0,32,3,136659.74,1,1,1,14187.78,0,0.09375
599,1,0,51,0,0.0,1,1,1,175235.99,0,0.0
719,1,0,44,2,0.0,2,1,0,196582.19,0,0.045454545454545456
660,0,0,63,8,137841.53,1,1,1,42790.29,0,0.12698412698412698
768,2,1,43,2,129264.05,2,0,0,19150.14,0,0.046511627906976744
666,2,1,37,2,158468.76,1,0,1,93266.01,0,0.05405405405405406
531,0,1,37,1,0.0,1,1,0,4606.97,0,0.02702702702702703
739,2,0,58,1,110597.76,1,0,1,160122.66,1,0.017241379310344827
646,2,1,30,10,100548.67,2,0,0,136983.77,0,0.3333333333333333
680,0,1,47,5,0.0,2,1,1,179843.33,0,0.10638297872340426
501,0,1,40,2,0.0,2,0,0,141946.92,0,0.05
505,1,0,37,0,134006.39,1,1,1,93736.69,0,0.0
785,0,1,47,9,122031.55,1,1,1,33823.5,1,0.19148936170212766
556,0,1,30,7,0.0,2,1,1,186648.19,0,0.23333333333333334
709,0,1,34,2,111669.68,1,1,0,57029.66,0,0.058823529411764705
760,0,0,39,6,178585.46,1,1,0,67131.3,1,0.15384615384615385
651,0,0,23,10,0.0,2,1,1,170099.23,0,0.43478260869565216
612,1,1,63,2,131629.17,2,1,0,122109.58,1,0.031746031746031744
438,2,0,31,8,78398.69,1,1,0,44937.01,0,0.25806451612903225
681,0,0,29,8,0.0,1,1,0,66367.33,0,0.27586206896551724
700,0,0,37,3,77608.46,2,1,1,175373.46,0,0.08108108108108109
655,1,1,36,1,135515.76,1,1,0,86013.96,0,0.027777777777777776
625,0,1,28,3,0.0,1,0,0,183646.41,0,0.10714285714285714
608,2,1,40,7,96202.32,1,0,0,161154.85,0,0.175
564,0,0,35,4,0.0,1,1,0,158937.55,0,0.11428571428571428
660,1,0,31,1,84560.04,1,1,1,137784.25,0,0.03225806451612903
478,1,0,48,0,83287.05,2,0,1,44147.95,1,0.0
715,0,0,35,2,141005.47,1,1,1,60407.93,0,0.05714285714285714
614,1,1,36,1,44054.84,1,1,1,73329.08,0,0.027777777777777776
777,0,0,23,6,0.0,2,1,1,163225.48,0,0.2608695652173913
471,0,1,27,4,0.0,2,1,0,122642.09,0,0.14814814814814814
694,2,0,37,1,95668.82,2,1,0,100335.55,0,0.02702702702702703
736,0,1,42,7,117280.23,3,0,0,41921.06,1,0.16666666666666666
639,2,1,37,5,151242.48,1,0,1,49637.65,0,0.13513513513513514
541,2,0,51,7,90373.28,2,1,0,179861.79,0,0.13725490196078433
765,2,0,34,5,86055.17,2,1,1,104220.5,0,0.14705882352941177
850,1,1,54,4,120952.74,1,1,0,66963.15,0,0.07407407407407407
671,1,0,50,8,0.0,1,0,1,2560.11,0,0.16
627,0,0,41,3,0.0,2,1,0,132719.8,0,0.07317073170731707
586,0,1,43,8,132558.26,1,1,0,67046.83,1,0.18604651162790697
599,1,0,33,4,51690.89,1,1,0,111622.76,1,0.12121212121212122
677,1,0,18,8,134796.87,2,1,1,114858.9,0,0.4444444444444444
584,2,1,31,6,152622.34,1,1,0,99298.8,0,0.1935483870967742
584,0,0,28,10,0.0,2,1,0,19834.32,0,0.35714285714285715
544,1,0,37,2,0.0,2,0,0,135067.02,0,0.05405405405405406
745,0,1,46,7,0.0,2,1,1,67769.94,0,0.15217391304347827
539,1,0,38,6,0.0,1,1,1,152880.07,1,0.15789473684210525
718,1,1,39,2,0.0,1,1,1,52138.49,0,0.05128205128205128
620,2,1,25,8,141825.88,1,1,1,73857.94,1,0.32
731,0,0,29,5,179539.2,1,0,0,112010.02,0,0.1724137931034483
613,2,1,30,5,131563.88,2,1,0,170638.98,0,0.16666666666666666
603,0,0,46,2,0.0,2,1,1,59563.49,0,0.043478260869565216
701,0,0,41,10,0.0,2,1,1,146257.77,0,0.24390243902439024
619,2,1,41,8,142015.76,2,1,0,114323.66,0,0.1951219512195122
468,0,0,22,2,0.0,2,1,0,28123.99,0,0.09090909090909091
624,0,0,37,0,0.0,2,0,0,112104.55,0,0.0
815,0,1,56,3,0.0,3,1,1,94248.16,1,0.05357142857142857
667,0,0,48,2,0.0,1,1,0,43229.2,0,0.041666666666666664
696,1,0,60,8,88786.81,1,1,1,196858.4,0,0.13333333333333333
642,0,0,30,8,117494.27,1,0,0,61977.82,0,0.26666666666666666
842,2,1,35,9,119948.09,1,1,0,48217.97,1,0.2571428571428571
568,0,1,38,3,132951.92,1,0,1,124486.28,0,0.07894736842105263
478,0,1,50,2,0.0,1,0,1,93332.64,1,0.04
589,0,0,36,1,100895.54,1,1,1,68075.14,0,0.027777777777777776
555,0,0,31,8,145875.74,1,1,0,137491.23,0,0.25806451612903225
630,1,0,30,3,0.0,2,0,1,10486.69,0,0.1
690,1,0,32,2,76087.98,1,0,1,151822.66,0,0.0625
492,2,1,49,2,151249.45,2,1,1,167237.94,0,0.04081632653061224
470,0,1,25,8,127974.06,2,1,1,183259.35,0,0.32
581,1,0,49,10,0.0,2,0,0,41623.59,0,0.20408163265306123
628,2,0,40,5,181768.32,2,1,1,129107.97,0,0.125
671,1,1,34,5,130929.02,4,1,1,28238.25,1,0.14705882352941177
589,1,1,45,1,0.0,1,0,0,125939.22,1,0.022222222222222223
697,2,0,31,3,108805.42,2,0,1,123825.83,0,0.0967741935483871
621,2,0,46,6,141078.37,1,0,0,34580.8,1,0.13043478260869565
779,2,1,24,10,122200.31,2,1,0,43705.56,0,0.4166666666666667
607,0,0,44,0,0.0,2,1,1,81140.09,0,0.0
634,0,0,34,8,105302.66,1,1,1,123164.97,0,0.23529411764705882
639,0,1,27,2,0.0,2,0,0,125244.18,0,0.07407407407407407
599,2,0,61,1,124737.96,1,0,1,90389.61,1,0.01639344262295082
748,0,0,40,3,95297.11,1,0,0,171515.84,0,0.075
755,0,0,23,5,84284.48,2,1,1,62851.6,0,0.21739130434782608
657,1,0,36,8,0.0,2,0,1,123866.43,0,0.2222222222222222
771,2,0,32,9,77487.2,1,0,0,33143.04,0,0.28125
649,0,0,46,5,0.0,2,1,1,76946.6,0,0.10869565217391304
528,2,0,39,0,127631.62,1,0,1,22197.8,1,0.0
573,0,1,37,6,0.0,2,1,0,193995.37,0,0.16216216216216217
725,0,0,66,4,86459.8,1,1,1,141476.56,0,0.06060606060606061
554,0,0,24,10,0.0,1,0,0,92180.62,0,0.4166666666666667
545,1,1,44,1,0.0,2,1,1,82614.89,0,0.022727272727272728
350,0,0,51,10,0.0,1,1,1,125823.79,1,0.19607843137254902
655,2,1,32,6,130935.56,1,1,0,9241.83,1,0.1875
697,1,0,62,7,0.0,1,1,0,129188.18,1,0.11290322580645161
727,0,0,52,4,0.0,2,1,1,118429.02,0,0.07692307692307693
584,0,1,37,1,0.0,2,1,1,180363.56,0,0.02702702702702703
576,2,0,44,9,119530.52,1,1,0,119056.68,1,0.20454545454545456
809,0,1,39,5,0.0,1,1,0,77705.75,0,0.1282051282051282
537,2,0,66,8,103291.25,2,1,1,130664.79,0,0.12121212121212122
539,0,0,37,2,127609.59,1,1,0,98646.22,0,0.05405405405405406
667,2,1,44,5,140406.68,2,0,1,57164.19,0,0.11363636363636363
761,1,1,32,4,103515.39,2,1,1,177622.38,0,0.125
706,1,1,37,7,0.0,2,1,1,110899.3,0,0.1891891891891892
692,0,1,36,3,79551.12,1,0,1,178267.07,0,0.08333333333333333
525,1,1,47,6,118560.0,1,1,0,82522.61,1,0.1276595744680851
749,1,0,34,2,0.0,1,0,0,174189.04,1,0.058823529411764705
604,1,0,43,2,145081.72,1,1,1,23881.62,0,0.046511627906976744
757,0,0,38,0,0.0,1,1,0,83263.06,0,0.0
608,1,1,28,4,0.0,2,1,0,10899.63,1,0.14285714285714285
584,1,0,36,4,82696.09,2,0,0,83058.14,0,0.1111111111111111
666,0,1,38,6,127043.09,1,1,1,8247.0,0,0.15789473684210525
602,0,0,31,7,155271.83,1,1,1,179446.31,0,0.22580645161290322
682,0,0,40,4,0.0,1,0,1,105352.55,0,0.1
707,0,1,31,2,82787.93,2,0,0,91423.69,0,0.06451612903225806
490,0,0,29,4,0.0,2,1,0,32089.57,0,0.13793103448275862
623,0,0,40,6,0.0,2,1,1,66119.07,0,0.15
565,0,1,44,1,0.0,2,0,1,89602.81,0,0.022727272727272728
576,2,1,71,6,140273.47,1,1,1,193135.25,1,0.08450704225352113
630,2,1,34,9,106937.05,2,1,0,138275.01,0,0.2647058823529412
705,0,1,35,5,0.0,1,1,0,133991.11,1,0.14285714285714285
501,0,1,39,9,117301.66,1,0,0,182025.95,0,0.23076923076923078
569,1,1,51,3,0.0,3,1,0,75084.96,1,0.058823529411764705
726,1,0,36,2,0.0,1,1,0,195192.4,0,0.05555555555555555
649,1,0,36,8,0.0,2,1,0,161668.15,0,0.2222222222222222
593,1,1,46,2,76597.79,1,1,1,54453.72,0,0.043478260869565216
690,0,1,42,5,0.0,2,0,1,120512.08,0,0.11904761904761904
716,2,0,27,1,122552.34,2,1,0,67611.36,0,0.037037037037037035
684,0,0,35,3,137179.39,1,1,1,37264.11,0,0.08571428571428572
580,0,0,34,6,0.0,2,1,1,160095.31,0,0.17647058823529413
386,1,1,53,1,131955.07,1,1,1,62514.65,1,0.018867924528301886
486,2,0,37,1,101438.0,1,0,0,51364.56,0,0.02702702702702703
730,1,0,26,3,0.0,1,1,0,34542.41,0,0.11538461538461539
509,0,0,35,8,0.0,2,0,1,67431.28,0,0.22857142857142856
670,0,1,40,3,47364.45,1,1,1,148579.43,1,0.075
555,1,0,32,4,0.0,2,1,1,54405.79,0,0.125
695,0,1,31,5,106089.2,1,0,0,99537.68,0,0.16129032258064516
505,0,1,36,2,79951.9,1,0,1,174123.16,1,0.05555555555555555
522,0,1,41,7,0.0,2,0,1,176780.39,0,0.17073170731707318
850,2,1,38,2,102741.15,2,0,1,23974.85,0,0.05263157894736842
806,2,0,34,2,96152.68,2,1,0,143711.02,0,0.058823529411764705
628,0,0,25,7,0.0,2,1,1,195977.75,0,0.28
755,0,0,62,1,127706.33,2,0,1,142377.69,0,0.016129032258064516
615,0,0,59,8,0.0,2,1,1,165576.55,0,0.13559322033898305
